label_0,label_1,Ch0_min,Ch1_min,Ch2_min,Ch3_min,Ch0_max,Ch1_max,Ch2_max,Ch3_max,Ch0_avg,Ch1_avg,Ch2_avg,Ch3_avg,Ch0_energy,Ch1_energy,Ch2_energy,Ch3_energy,Ch0_iemg,Ch1_iemg,Ch2_iemg,Ch3_iemg,Ch0_mav,Ch1_mav,Ch2_mav,Ch3_mav,Ch0_var,Ch1_var,Ch2_var,Ch3_var,Ch0_rms,Ch1_rms,Ch2_rms,Ch3_rms,Ch0_wl,Ch1_wl,Ch2_wl,Ch3_wl,Ch0_zc0,Ch1_zc0,Ch2_zc0,Ch3_zc0,Ch0_hemg0,Ch1_hemg0,Ch2_hemg0,Ch3_hemg0,Ch0_hemg1,Ch1_hemg1,Ch2_hemg1,Ch3_hemg1
-1,-1,-0.84140625,-0.21640625000000002,-0.4068359375,-0.8853515625,0.5501953125,0.14980468749999998,0.4232421875,1.2826171875,-0.0969401041666667,-0.05266927083333337,-0.10537109375000002,-0.10651041666666669,31.088174819946293,0.712732315063477,3.6695318222045907,10.877626419067386,55.784375,8.874609375000006,19.387695312500004,25.851562499999996,0.3718958333333333,0.05916406250000004,0.12925130208333335,0.17234375,0.20864546859024358,0.004783438356130718,0.024627730350366382,0.07300420415481468,0.4552521266283574,0.0689314787821199,0.1564082653869799,0.2692907526456288,-0.3759765625,-0.0732421875,0.048828125,-0.3369140625,36.0,4.0,8.0,10.0,74.0,7.0,10.0,15.0,74.0,7.0,10.0,15.0
-1,-1,-0.8560546875,-0.4654296875,-0.5337890625,-0.8951171875,0.5404296875,0.18886718749999998,0.808984375,1.2826171875,-0.11731770833333335,-0.056054687500000026,-0.06676432291666666,-0.11503906250000002,33.5524845123291,1.783292770385743,6.35019016265869,23.668727874755852,58.017187500000006,12.558593750000004,24.0326171875,41.57031249999999,0.38678125,0.08372395833333336,0.16021744791666667,0.27713541666666663,0.22518445981428928,0.011968407854937873,0.04261872592388382,0.15885052264936814,0.47295161494828836,0.10903494150609834,0.20575373893174156,0.39722980649120354,0.0244140625,0.078125,-0.17578125,1.07421875,36.0,13.0,26.0,19.0,72.0,25.0,33.0,35.0,72.0,25.0,33.0,35.0
-1,-1,-0.8658203125,-0.4654296875,-0.8951171875,-0.8951171875,0.8529296875,0.271875,0.808984375,1.2826171875,-0.14820963541666668,-0.057747395833333354,-0.057063802083333344,-0.08938802083333335,38.49805736541747,2.736091613769532,10.797204017639158,40.29321861267089,61.6701171875,15.900390625,31.697460937500004,60.915234375,0.4111341145833333,0.10600260416666667,0.21131640625000003,0.40610156249999996,0.25837622392897636,0.01836303096489619,0.07246445649422253,0.2704242859910798,0.5066100233606219,0.13505780524821046,0.26829342168155074,0.51828704152989,-1.2744140625,0.078125,-0.732421875,1.11328125,31.0,25.0,38.0,35.0,64.0,40.0,49.0,54.0,64.0,40.0,49.0,54.0
-1,-1,-0.8658203125,-0.4654296875,-0.8951171875,-0.8951171875,0.8529296875,0.271875,0.808984375,1.2142578125,-0.13509114583333337,-0.06279296875000004,-0.06555989583333335,-0.08776041666666669,44.13935279846191,3.094344139099122,13.69794845581055,48.48351669311523,67.1734375,16.605273437500003,35.814453125,71.8015625,0.4478229166666667,0.11070182291666669,0.23876302083333334,0.47867708333333336,0.2962372671037712,0.020767410329524307,0.09193253997188289,0.32539272948399484,0.5424595394955701,0.14362785568032227,0.3021914233926409,0.5685274352401722,0.595703125,-0.0390625,-0.771484375,0.1171875,30.0,30.0,49.0,46.0,67.0,41.0,55.0,61.0,67.0,41.0,55.0,61.0
-1,-1,-0.8658203125,-0.4166015625,-0.8951171875,-0.890234375,0.8529296875,0.271875,0.887109375,1.2142578125,-0.13440755208333335,-0.06780598958333335,-0.10651041666666669,-0.06803385416666666,49.48950290679931,2.519816398620606,16.577022552490238,53.97101020812988,72.31503906249999,15.321289062500004,39.86289062499999,76.023828125,0.4821002604166666,0.10214192708333336,0.26575260416666663,0.5068255208333333,0.33214431481073364,0.01691151945382957,0.11125518491604186,0.3622215450210059,0.5743953511116382,0.12961009216416766,0.3324356835288117,0.5998389239794846,0.8154296875,-0.33203125,-0.1904296875,-1.1962890625,29.0,27.0,48.0,52.0,67.0,30.0,47.0,63.0,67.0,30.0,47.0,63.0
-1,-1,-0.8658203125,-0.4166015625,-0.8951171875,-0.890234375,0.808984375,0.18398437499999998,0.887109375,1.209375,-0.08841145833333336,-0.07900390625000002,-0.12639973958333336,-0.10042317708333334,47.49433708190917,2.2000532150268564,16.490620613098148,52.96959972381592,70.774609375,14.574804687500006,39.83847656249999,74.37519531249998,0.47183072916666663,0.09716536458333337,0.26558984374999994,0.49583463541666656,0.31875394014704145,0.01476545781897219,0.11067530612817549,0.35550066928735513,0.5626978886395385,0.12110747885045076,0.33156819925015074,0.5942479826010683,-0.5322265625,-0.1171875,1.1669921875,-1.7236328125,36.0,21.0,53.0,57.0,74.0,22.0,47.0,64.0,74.0,22.0,47.0,64.0
-1,-1,-0.8658203125,-0.323828125,-0.8462890625,-0.890234375,0.79921875,0.18398437499999998,0.887109375,1.209375,-0.10009765625000003,-0.07848307291666669,-0.12949218750000002,-0.09427083333333333,48.111048698425286,2.0366830825805673,16.286863327026367,48.44360542297363,71.9185546875,14.474023437500005,38.98984374999999,70.00859375,0.47945703125000005,0.09649348958333337,0.2599322916666666,0.46672395833333336,0.3228929442847335,0.013669013977050786,0.10930780756393535,0.3251248686105613,0.5663394076489544,0.11652419155353012,0.32951341224120523,0.5682933832858613,0.107421875,0.01953125,0.6396484375,1.25,34.0,20.0,52.0,53.0,72.0,23.0,42.0,66.0,72.0,23.0,42.0,66.0
-1,-1,-0.8658203125,-0.323828125,-0.74375,-0.890234375,0.7796875,0.14492187499999998,0.81875,1.209375,-0.11487630208333335,-0.08287760416666669,-0.1322265625,-0.09352213541666668,46.26207828521728,2.020313262939454,13.417203903198242,42.476758003234856,69.85410156249999,14.507812500000005,34.9953125,64.8896484375,0.46569401041666664,0.09671875000000003,0.23330208333333333,0.43259765625,0.3104837468806529,0.013559149415701034,0.09004834834361236,0.2850789127733883,0.5553502095387935,0.1160549657975178,0.2990786284931132,0.532145080488613,-1.3232421875,-0.0439453125,0.107421875,-0.46875,31.0,18.0,52.0,55.0,67.0,20.0,39.0,65.0,67.0,20.0,39.0,65.0
-1,-1,-0.8658203125,-0.29453125,-0.74375,-0.890234375,0.7650390625,0.14492187499999998,0.81875,1.1654296875,-0.09905598958333335,-0.08134765625000004,-0.13590494791666666,-0.09049479166666667,46.53442287445068,1.8494844436645517,13.237038612365723,40.15125846862793,70.22246093750002,14.073242187500004,34.1076171875,63.709375,0.46814973958333345,0.09382161458333335,0.22738411458333332,0.42472916666666666,0.31231156291577633,0.012412647272916454,0.08883918531789076,0.26947153334649615,0.5569824825159865,0.1110400661522543,0.2970638383957868,0.5173732274263132,0.888671875,0.068359375,-0.185546875,0.869140625,31.0,20.0,54.0,55.0,71.0,20.0,34.0,63.0,71.0,20.0,34.0,63.0
-1,-1,-0.8658203125,-0.3189453125,-0.7291015625,-0.890234375,0.7650390625,0.12050781249999998,0.7796875,1.2142578125,-0.11162109375000002,-0.08430989583333337,-0.13186848958333336,-0.09915364583333333,46.51279926300048,1.9341526031494147,11.009079933166502,42.03520011901855,69.3369140625,14.217968750000004,31.806445312499996,64.95585937499999,0.46224609375,0.09478645833333336,0.21204296874999998,0.4330390624999999,0.3121664380067146,0.012980889954022917,0.07388644250447317,0.28211543704039294,0.5568530581939936,0.11355329448176642,0.2709130233508718,0.5293719556796749,0.576171875,0.1416015625,0.322265625,-1.0205078125,34.0,25.0,53.0,55.0,70.0,19.0,36.0,61.0,70.0,19.0,36.0,61.0
-1,-1,-0.8658203125,-0.3189453125,-0.7291015625,-0.890234375,0.750390625,0.14003906249999998,0.5990234375,1.238671875,-0.08805338541666669,-0.07552083333333336,-0.1312174479166667,-0.06923828125000002,44.390698432922356,1.7200813293457036,11.879097938537596,44.52907848358154,67.7330078125,13.114843750000002,33.4607421875,66.7939453125,0.45155338541666673,0.08743229166666668,0.22307161458333336,0.44529296875,0.2979241505565259,0.011544169995608748,0.07972548952038655,0.2988528757287352,0.5440018286300292,0.10708505433674996,0.2814142609338008,0.5448490829797522,-0.9375,0.09765625,-0.1025390625,0.9179687499999999,39.0,28.0,58.0,57.0,77.0,22.0,41.0,65.0,77.0,22.0,41.0,65.0
-1,-1,-0.8658203125,-0.3189453125,-0.7828125,-0.890234375,0.76015625,0.14003906249999998,0.48671875,1.238671875,-0.09384765625000002,-0.07656250000000003,-0.12942708333333333,-0.09160156250000002,44.76711177825927,1.8136482238769538,11.450130462646484,51.41505241394043,68.30878906250001,13.433984375000003,33.016796875,72.69101562499999,0.4553919270833334,0.08955989583333336,0.22011197916666664,0.48460677083333326,0.30045041461918975,0.012172135730717812,0.07684651317212406,0.345067465865372,0.5463034064099013,0.1099590294572469,0.27628645114140127,0.5854630783345234,0.5517578125,-0.2783203125,0.048828125,-1.3720703125,38.0,28.0,58.0,57.0,74.0,23.0,44.0,67.0,74.0,23.0,44.0,67.0
-1,-1,-0.8658203125,-0.3140625,-0.8853515625,-0.890234375,0.76015625,0.15468749999999998,0.48671875,1.238671875,-0.11035156250000003,-0.06399739583333336,-0.12438151041666669,-0.04918619791666668,42.70630455017089,1.4944763183593759,13.119675636291502,56.063048362731934,66.617578125,12.233593750000002,34.8388671875,76.0845703125,0.44411718749999995,0.08155729166666668,0.23225911458333334,0.50723046875,0.286619493625308,0.010030042405096482,0.08805151433752686,0.37626206954853647,0.5335810125942819,0.09981570745994427,0.29574398428698995,0.6113539529205206,-1.025390625,-0.126953125,-0.048828125,-0.869140625,37.0,26.0,60.0,54.0,73.0,29.0,50.0,67.0,73.0,29.0,50.0,67.0
-1,-1,-0.8658203125,-0.3140625,-0.8853515625,-0.890234375,0.76015625,0.15957031249999998,0.52578125,1.238671875,-0.10019531250000002,-0.06761067708333336,-0.13173828125000003,-0.0732747395833333,41.33445167541503,1.8147687911987314,14.013998985290527,62.265021324157715,65.14921875,13.293945312500004,35.44667968749999,81.3287109375,0.434328125,0.08862630208333336,0.23631119791666658,0.5421914062500001,0.27741242735177873,0.012179656316770008,0.09405368446503709,0.4178860491554209,0.5249409596987394,0.10999299344954451,0.3056577496186492,0.6442826570388586,0.7763671875,0.0,-0.6787109375,0.673828125,32.0,32.0,48.0,51.0,71.0,35.0,43.0,67.0,71.0,35.0,43.0,67.0
-1,-1,-0.8658203125,-0.275,-0.8853515625,-0.8853515625,0.6966796875,0.20839843749999998,0.613671875,1.238671875,-0.12835286458333336,-0.06357421875000004,-0.12223307291666669,-0.03977864583333333,41.36340999603271,1.8142595291137702,13.92895793914795,56.678693771362305,65.3001953125,13.486132812500005,35.72988281249999,75.734765625,0.4353346354166666,0.08990755208333337,0.2381992187499999,0.5048984375,0.2776067784968638,0.012176238450427987,0.09348293918891241,0.38039391792860605,0.5251248105357602,0.10997755919925271,0.3047289280562639,0.6147015198254749,0.2880859375,-0.0634765625,-0.68359375,-1.513671875,32.0,30.0,45.0,47.0,68.0,36.0,43.0,68.0,68.0,36.0,43.0,68.0
-1,-1,-0.8609375,-0.29453125,-0.8267578125,-0.8853515625,0.6966796875,0.20839843749999998,0.613671875,1.2337890625,-0.10758463541666669,-0.0719401041666667,-0.12998046875000002,-0.083984375,40.015765190124505,1.9987354278564462,12.664250373840332,52.5596580505371,63.7900390625,14.222656250000004,35.126757812499996,71.97148437499999,0.42526692708333336,0.09481770833333336,0.23417838541666663,0.4798098958333333,0.26856218248405705,0.013414331730580176,0.08499496895194854,0.35274938288951074,0.5164995333339261,0.11543354301231644,0.2905655448011726,0.5919440179078711,-1.0888671875,0.0,0.2880859375,-0.3369140625,33.0,28.0,39.0,50.0,70.0,30.0,36.0,66.0,70.0,30.0,36.0,66.0
-1,-1,-0.8609375,-0.29453125,-0.8658203125,-0.8853515625,0.6966796875,0.20839843749999998,0.613671875,1.2240234375,-0.11682942708333335,-0.07093098958333337,-0.1247721354166667,-0.08610026041666666,41.73938274383544,1.7977762222290048,11.727684974670408,45.06484127044678,65.6001953125,13.344726562500004,33.3955078125,64.7130859375,0.43733463541666673,0.08896484375000002,0.22263671875,0.43142057291666663,0.2801300855290969,0.012065612229724864,0.07870929513201616,0.3024485991305153,0.5275059730709877,0.10947682318582336,0.279615032674931,0.5481170268622494,0.2880859375,0.087890625,-1.064453125,0.80078125,35.0,28.0,47.0,54.0,72.0,25.0,40.0,59.0,72.0,25.0,40.0,59.0
-1,-1,-0.8658203125,-0.323828125,-0.88046875,-0.8853515625,0.691796875,0.20351562499999998,0.4818359375,1.2240234375,-0.12805989583333335,-0.07190755208333337,-0.12486979166666669,-0.07408854166666666,41.20079040527343,1.8751001358032235,12.728683471679688,47.79489707946777,64.60234374999999,13.315429687500004,35.09296875,67.621875,0.4306822916666666,0.08876953125000002,0.23395312499999998,0.4508125,0.2765153718474727,0.012584564669820292,0.08542740585019924,0.3207711213387099,0.5240915340235485,0.11180638430797005,0.2913037758272246,0.5644755505745593,-0.8837890625,0.1416015625,0.1513671875,1.3232421875,37.0,32.0,44.0,53.0,71.0,25.0,39.0,61.0,71.0,25.0,39.0,61.0
-1,-1,-0.8658203125,-0.323828125,-0.88046875,-0.8853515625,0.7015625,0.20351562499999998,0.4818359375,1.2240234375,-0.10712890625000003,-0.07099609375000003,-0.12373046875000003,-0.07841796875000001,41.4969892501831,1.6908521652221689,12.828261375427246,44.81323719024658,65.0533203125,12.793945312500004,34.2091796875,65.0681640625,0.4336888020833334,0.08529296875000002,0.22806119791666665,0.43378776041666667,0.2785032835582758,0.011348001108873617,0.08609571392904192,0.3007599811425945,0.5259720477375396,0.10617131330141769,0.2924410068763413,0.5465847734813365,0.9765625,-0.1171875,-0.3857421875,-0.56640625,37.0,27.0,45.0,49.0,72.0,20.0,39.0,61.0,72.0,20.0,39.0,61.0
-1,-1,-0.8658203125,-0.4068359375,-0.88046875,-0.8853515625,0.7015625,0.23281249999999998,0.4818359375,1.2240234375,-0.12047526041666669,-0.07454427083333336,-0.13004557291666669,-0.07770182291666668,42.857081413269036,2.022653579711915,12.47697925567627,46.19239139556885,66.6251953125,14.133203125000005,35.03222656249999,66.4912109375,0.44416796875,0.0942213541666667,0.23354817708333328,0.44327473958333335,0.28763141888100024,0.013574856239677281,0.08373811580990785,0.31001604963469026,0.5345221006548375,0.11612216497327042,0.28840919143555127,0.5549317759603057,0.6103515625,0.0048828125,0.13671875,0.7177734374999999,37.0,20.0,42.0,39.0,69.0,18.0,35.0,65.0,69.0,18.0,35.0,65.0
-1,-1,-0.8658203125,-0.4068359375,-0.792578125,-0.8853515625,0.7162109375,0.23281249999999998,0.516015625,1.2240234375,-0.10569661458333336,-0.0747721354166667,-0.13577473958333333,-0.09534505208333334,42.14667606353759,1.7549924850463874,10.02929401397705,42.60826587677001,66.0396484375,13.350195312500006,31.9197265625,62.411523437499994,0.44026432291666673,0.08900130208333337,0.21279817708333332,0.41607682291666664,0.28286359774186304,0.0117784730540026,0.0673106980803829,0.2859615159514766,0.5300734292752127,0.10816630667776934,0.25857679728309024,0.532968203409109,-1.30859375,-0.0830078125,0.205078125,-0.390625,37.0,16.0,40.0,37.0,72.0,17.0,31.0,58.0,72.0,17.0,31.0,58.0
-1,-1,-0.8658203125,-0.4068359375,-0.8853515625,-0.8853515625,0.7162109375,0.23281249999999998,0.516015625,1.2240234375,-0.11194661458333335,-0.07734375000000003,-0.145703125,-0.12327473958333333,42.48248577117919,1.7523117065429696,10.407621383666996,41.96809101104737,66.67792968750001,13.641796875000004,31.84296875,62.32988281249999,0.4445195312500001,0.09094531250000003,0.21228645833333334,0.4155325520833333,0.28511735416898787,0.01176048125196624,0.06984980794407379,0.2816650403425998,0.5321809577651772,0.10808366224189388,0.26340869871319733,0.5289492162835506,0.5029296875,-0.0634765625,-0.3857421875,-0.9326171875,35.0,18.0,40.0,39.0,74.0,19.0,29.0,56.0,74.0,19.0,29.0,56.0
-1,-1,-0.8609375,-0.265234375,-0.8853515625,-0.8853515625,0.7162109375,0.11562499999999998,1.004296875,1.22890625,-0.12438151041666669,-0.07307942708333337,-0.13072916666666667,-0.10491536458333334,41.58685398101806,1.405821800231934,10.66891860961914,40.88464641571045,65.61308593749999,12.621679687500002,31.253906249999993,60.112695312499994,0.4374205729166666,0.08414453125000002,0.20835937499999996,0.4007513020833333,0.2791064025571682,0.009435045639140497,0.07160348060147075,0.2743936001054393,0.5265412549903256,0.09680984110553824,0.26669481446801246,0.52207691908192,-0.48828125,0.2490234375,0.029296875,0.546875,35.0,21.0,36.0,41.0,71.0,22.0,30.0,53.0,71.0,22.0,30.0,53.0
-1,-1,-0.8658203125,-0.3189453125,-0.8853515625,-0.8853515625,0.6966796875,0.13515624999999998,1.004296875,1.22890625,-0.09960937500000003,-0.07454427083333337,-0.13173828125000003,-0.10709635416666667,40.12806510925292,1.720434188842774,11.179106712341309,42.095190048217766,64.25468750000002,13.267968750000005,31.770117187500002,61.296484375000006,0.42836458333333344,0.08845312500000004,0.21180078125000001,0.4086432291666667,0.26931587321646255,0.011546538180152846,0.07502756182779402,0.28251805401488433,0.5172237756152419,0.10709603755019056,0.2729970294385552,0.5297495637765564,0.8642578125,0.146484375,0.21484375,1.40625,35.0,19.0,38.0,41.0,76.0,23.0,32.0,57.0,76.0,23.0,32.0,57.0
-1,-1,-0.8658203125,-0.3189453125,-0.8658203125,-0.8853515625,0.6966796875,0.13515624999999998,1.004296875,1.22890625,-0.12027994791666669,-0.0697916666666667,-0.1205729166666667,-0.06220703125000001,42.10101222991943,1.85410499572754,11.32777214050293,45.915953636169434,66.4498046875,13.291406250000005,32.087500000000006,64.4951171875,0.4429986979166667,0.08860937500000003,0.2139166666666667,0.4299674479166667,0.2825571290598619,0.012443657689446577,0.0760253163792143,0.3081607626588553,0.5297861973156054,0.11117868487941801,0.2748062607305121,0.5532687932410999,0.6787109375,-0.0146484375,-1.0546875,0.78125,33.0,24.0,39.0,37.0,72.0,28.0,32.0,60.0,72.0,28.0,32.0,60.0
-1,-1,-0.8658203125,-0.3189453125,-0.8658203125,-0.8853515625,0.6966796875,0.13515624999999998,0.7796875,1.22890625,-0.10384114583333336,-0.07285156250000004,-0.12978515625000003,-0.09541015625,40.65967178344726,1.873563766479493,12.285454750061035,51.7510290145874,64.69414062499999,13.010937500000004,33.82128906249999,70.9990234375,0.43129427083333327,0.08673958333333336,0.22547526041666663,0.47332682291666667,0.2728837032446125,0.012574253466305323,0.08245271644336265,0.3473223423797812,0.5206385296501932,0.11176057046142565,0.28618705712710624,0.5873728458970923,-1.357421875,-0.205078125,-0.37109375,-0.888671875,35.0,27.0,46.0,37.0,76.0,24.0,35.0,60.0,76.0,24.0,35.0,60.0
-1,-1,-0.8658203125,-0.29453125,-0.8658203125,-0.8853515625,0.6966796875,0.10585937499999998,0.7796875,1.2435546875,-0.11136067708333336,-0.06966145833333337,-0.12333984375000002,-0.09840494791666668,40.82582187652587,1.6297874450683603,12.06413745880127,53.07179355621338,65.12519531250001,12.399218750000003,33.23613281249999,73.3294921875,0.4341679687500001,0.08266145833333335,0.2215742187499999,0.48886328124999995,0.2739988045404421,0.010938170772270875,0.08096736549531053,0.356186533934318,0.5217012036055751,0.10423650816191546,0.28359757237796507,0.5948209453620665,0.693359375,0.05859375,-0.3076171875,0.3173828124999999,31.0,33.0,57.0,40.0,74.0,26.0,41.0,58.0,74.0,26.0,41.0,58.0
